player_id,games,team,name,pos,last_week,ep_std,pts_std,ewma_ep_std,last_ep_std,last_pts_std,ep_half,pts_half,ewma_ep_half,last_ep_half,last_pts_half,ep_ppr,pts_ppr,ewma_ep_ppr,last_ep_ppr,last_pts_ppr,ep_std6,pts_std6,ewma_ep_std6,last_ep_std6,last_pts_std6,ep_half6,pts_half6,ewma_ep_half6,last_ep_half6,last_pts_half6,ep_ppr6,pts_ppr6,ewma_ep_ppr6,last_ep_ppr6,last_pts_ppr6,rush_att_pg,tgt_pg,rush_rz_pg,tgt_rz_pg,tgt_ez_pg,air_yds_pg,pass_att_pg,gap_std,gap_half,gap_ppr,gap_std6,gap_half6,gap_ppr6
00-0032464,1,CHI,Kalif Raymond,WR,1,7.53664489,8.40000000,3.99685877,7.53664489,8.40000000,10.66449222,12.40000000,5.65918745,10.66449222,12.40000000,13.79233955,16.40000000,7.32151612,13.79233955,16.40000000,7.54088420,8.40000000,3.99970356,7.54088420,8.40000000,10.66873153,12.40000000,5.66203223,10.66873153,12.40000000,13.79657886,16.40000000,7.32436090,13.79657886,16.40000000,0.00000000,9.00000000,0.00000000,1.00000000,0.00000000,65.00000000,0.00000000,0.86335511,1.73550778,2.60766045,0.85911580,1.73126847,2.60342114
00-0041037,1,CLE,Denzel Boston,WR,1,8.03152351,11.90000000,5.02103323,8.03152351,11.90000000,8.70486381,12.90000000,5.64670233,8.70486381,12.90000000,9.37820412,13.90000000,6.27237144,9.37820412,13.90000000,8.02921679,11.90000000,5.02022588,8.02921679,11.90000000,8.70255709,12.90000000,5.64589498,8.70255709,12.90000000,9.37589740,13.90000000,6.27156409,9.37589740,13.90000000,0.00000000,4.00000000,0.00000000,1.00000000,1.00000000,114.00000000,0.00000000,3.86847649,4.19513619,4.52179588,3.87078321,4.19744291,4.52410260
00-0040735,1,CHI,Luther Burden III,WR,1,4.85034408,4.50000000,4.11702771,4.85034408,4.50000000,6.60535129,7.00000000,5.61737338,6.60535129,7.00000000,8.36035850,9.50000000,7.11771905,8.36035850,9.50000000,4.85355751,4.50000000,4.12006094,4.85355751,4.50000000,6.60856472,7.00000000,5.62040661,6.60856472,7.00000000,8.36357193,9.50000000,7.12075228,8.36357193,9.50000000,1.00000000,5.00000000,0.00000000,0.00000000,0.00000000,36.00000000,0.00000000,-0.35034408,0.39464871,1.13964150,-0.35355751,0.39143528,1.13642807
00-0038621,1,NE,DeMario Douglas,WR,1,5.49799927,2.00000000,4.14938461,5.49799927,2.00000000,7.94592581,4.50000000,5.59642789,7.94592581,4.50000000,10.39385236,7.00000000,7.04347117,10.39385236,7.00000000,5.50360724,2.00000000,4.15322903,5.50360724,2.00000000,7.95153378,4.50000000,5.60027231,7.95153378,4.50000000,10.39946032,7.00000000,7.04731560,10.39946032,7.00000000,0.00000000,7.00000000,0.00000000,0.00000000,0.00000000,44.00000000,0.00000000,-3.49799927,-3.44592581,-3.39385236,-3.50360724,-3.45153378,-3.39946032
00-0035704,1,SEA,Drew Lock,QB,1,10.06332478,12.78000000,5.36833087,10.06332478,12.78000000,10.06566791,12.78000000,5.56574997,10.06566791,12.78000000,10.06801104,12.78000000,5.76316907,10.06801104,12.78000000,12.18323621,14.78000000,6.30784491,12.18323621,14.78000000,12.18557934,14.78000000,6.50526401,12.18557934,14.78000000,12.18792248,14.78000000,6.70268311,12.18792248,14.78000000,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,22.00000000,2.71667522,2.71433209,2.71198896,2.59676379,2.59442066,2.59207752
00-0039739,1,PIT,Roman Wilson,WR,1,8.46789346,2.60000000,4.60649892,8.46789346,2.60000000,9.89511863,4.10000000,5.54455353,9.89511863,4.10000000,11.32234379,5.60000000,6.48260815,11.32234379,5.60000000,8.46855731,2.60000000,4.60767526,8.46855731,2.60000000,9.89578247,4.10000000,5.54572988,9.89578247,4.10000000,11.32300763,5.60000000,6.48378449,11.32300763,5.60000000,0.00000000,6.00000000,0.00000000,0.00000000,1.00000000,126.00000000,0.00000000,-5.86789346,-5.79511863,-5.72234379,-5.86855731,-5.79578247,-5.72300763
00-0034771,0,PIT,Mason Rudolph,QB,,,,5.49693522,,,,,5.50111045,,,,,5.50528568,,,,,6.53149832,,,,,6.53567355,,,,,6.53984878,,,,,,,,,,,,,,,
00-0039410,1,DAL,Ryan Flournoy,WR,1,2.97371802,2.20000000,4.07302985,2.97371802,2.20000000,4.39592606,3.20000000,5.48910315,4.39592606,3.20000000,5.81813410,4.20000000,6.90517644,5.81813410,4.20000000,2.97550323,2.20000000,4.07496426,2.97550323,2.20000000,4.39771126,3.20000000,5.49103755,4.39771126,3.20000000,5.81991930,4.20000000,6.90711084,5.81991930,4.20000000,0.00000000,4.00000000,0.00000000,0.00000000,0.00000000,23.00000000,0.00000000,-0.77371802,-1.19592606,-1.61813410,-0.77550323,-1.19771126,-1.61991930
00-0036244,1,LA,Colby Parkinson,TE,1,3.01986133,0.60000000,4.30848876,3.01986133,0.60000000,3.73042273,1.10000000,5.48827098,3.73042273,1.10000000,4.44098414,1.60000000,6.66805320,4.44098414,1.60000000,3.01927700,0.60000000,4.30696703,3.01927700,0.60000000,3.72983840,1.10000000,5.48674925,3.72983840,1.10000000,4.44039981,1.60000000,6.66653147,4.44039981,1.60000000,0.00000000,2.00000000,0.00000000,1.00000000,0.00000000,9.00000000,0.00000000,-2.41986133,-2.63042273,-2.84098414,-2.41927700,-2.62983840,-2.84039981
00-0037291,1,LV,Jalen Nailor,WR,1,4.93806690,2.70000000,4.32912743,4.93806690,2.70000000,6.47528435,4.20000000,5.47418690,6.47528435,4.20000000,8.01250180,5.70000000,6.61924636,8.01250180,5.70000000,4.93920159,2.70000000,4.33033997,4.93920159,2.70000000,6.47641904,4.20000000,5.47539944,6.47641904,4.20000000,8.01363649,5.70000000,6.62045890,8.01363649,5.70000000,0.00000000,5.00000000,0.00000000,0.00000000,0.00000000,64.00000000,0.00000000,-2.23806690,-2.27528435,-2.31250180,-2.23920159,-2.27641904,-2.31363649
00-0041052,1,SF,Kaelon Black,RB,1,7.76855885,7.00000000,4.92899560,7.76855885,7.00000000,8.17947505,7.50000000,5.46281627,8.17947505,7.50000000,8.59039125,8.00000000,5.99663694,8.59039125,8.00000000,7.77511807,7.00000000,4.93129132,7.77511807,7.00000000,8.18603427,7.50000000,5.46511199,8.18603427,7.50000000,8.59695047,8.00000000,5.99893266,8.59695047,8.00000000,14.00000000,1.00000000,0.00000000,0.00000000,0.00000000,-5.00000000,0.00000000,-0.76855885,-0.67947505,-0.59039125,-0.77511807,-0.68603427,-0.59695047
00-0040202,0,NO,Devin Neal,RB,,,,4.58126182,,,,,5.43369212,,,,,6.28612241,,,,,4.58317968,,,,,5.43560997,,,,,6.28804026,,,,,,,,,,,,,,,
00-0039794,1,NYJ,Braelon Allen,RB,1,5.94016268,4.00000000,5.09521813,5.94016268,4.00000000,6.30513831,4.00000000,5.40273004,6.30513831,4.00000000,6.67011394,4.00000000,5.71024196,6.67011394,4.00000000,5.94375388,4.00000000,5.09835089,5.94375388,4.00000000,6.30872952,4.00000000,5.40586280,6.30872952,4.00000000,6.67370515,4.00000000,5.71337472,6.67370515,4.00000000,10.00000000,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,-1.94016268,-2.30513831,-2.67011394,-1.94375388,-2.30872952,-2.67370515
00-0036309,1,NYG,Darnell Mooney,WR,1,1.88331751,2.70000000,4.27005798,1.88331751,2.70000000,2.49087621,3.70000000,5.38780293,2.49087621,3.70000000,3.09843491,4.70000000,6.50554787,3.09843491,4.70000000,1.88372021,2.70000000,4.27093143,1.88372021,2.70000000,2.49127891,3.70000000,5.38867638,2.49127891,3.70000000,3.09883761,4.70000000,6.50642132,3.09883761,4.70000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,25.00000000,0.00000000,0.81668249,1.20912379,1.60156509,0.81627979,1.20872109,1.60116239
00-0040584,1,TEN,Gunnar Helm,TE,1,5.01621808,2.80000000,3.91737009,5.01621808,2.80000000,6.86120059,4.80000000,5.36824142,6.86120059,4.80000000,8.70618310,6.80000000,6.81911275,8.70618310,6.80000000,5.01225610,2.80000000,3.91435200,5.01225610,2.80000000,6.85723861,4.80000000,5.36522332,6.85723861,4.80000000,8.70222112,6.80000000,6.81609465,8.70222112,6.80000000,0.00000000,5.00000000,0.00000000,1.00000000,1.00000000,17.00000000,0.00000000,-2.21621808,-2.06120059,-1.90618310,-2.21225610,-2.05723861,-1.90222112
00-0038951,0,TB,Sean Tucker,RB,,,,5.05146593,,,,,5.36063195,,,,,5.66979798,,,,,5.05460622,,,,,5.36377224,,,,,5.67293827,,,,,,,,,,,,,,,
00-0035289,0,KC,Gardner Minshew,QB,,,,4.73818056,,,,,5.33978605,,,,,5.94139154,,,,,5.02146280,,,,,5.62306828,,,,,6.22467377,,,,,,,,,,,,,,,
00-0040648,0,SEA,Tory Horton,WR,,,,4.46915681,,,,,5.29602479,,,,,6.12289278,,,,,4.46977559,,,,,5.29664357,,,,,6.12351155,,,,,,,,,,,,,,,
00-0035406,0,DEN,Lil'Jordan Humphrey,WR,,,,4.17813172,,,,,5.26064597,,,,,6.34316023,,,,,4.17890214,,,,,5.26141640,,,,,6.34393065,,,,,,,,,,,,,,,
00-0040736,1,NYJ,Mason Taylor,TE,1,1.69812995,-0.20000000,3.63564326,1.69812995,-0.20000000,2.90117201,0.80000000,5.25565684,2.90117201,0.80000000,4.10421407,1.80000000,6.87567042,4.10421407,1.80000000,1.69507964,-0.20000000,3.63275822,1.69507964,-0.20000000,2.89812169,0.80000000,5.25277180,2.89812169,0.80000000,4.10116375,1.80000000,6.87278538,4.10116375,1.80000000,0.00000000,3.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.89812995,-2.10117201,-2.30421407,-1.89507964,-2.09812169,-2.30116375
00-0041438,1,TEN,Carnell Tate,WR,1,5.61324161,3.80000000,4.17463456,5.61324161,3.80000000,7.53189206,5.80000000,5.23616222,7.53189206,5.80000000,9.45054252,7.80000000,6.29768988,9.45054252,7.80000000,5.61477205,3.80000000,4.17517022,5.61477205,3.80000000,7.53342250,5.80000000,5.23669788,7.53342250,5.80000000,9.45207295,7.80000000,6.29822553,9.45207295,7.80000000,0.00000000,6.00000000,0.00000000,0.00000000,0.00000000,67.00000000,0.00000000,-1.81324161,-1.73189206,-1.65054252,-1.81477205,-1.73342250,-1.65207295
00-0037837,0,PIT,Calvin Austin III,WR,,,,4.00273458,,,,,5.22630639,,,,,6.44987819,,,,,4.00432206,,,,,5.22789386,,,,,6.45146567,,,,,,,,,,,,,,,
00-0033908,1,SEA,Cooper Kupp,WR,1,3.29527497,3.50000000,3.96569792,3.29527497,3.50000000,4.12788267,4.50000000,5.22205191,4.12788267,4.50000000,4.96049037,5.50000000,6.47840589,4.96049037,5.50000000,3.29628305,3.50000000,3.96730159,3.29628305,3.50000000,4.12889074,4.50000000,5.22365558,4.12889074,4.50000000,4.96149844,5.50000000,6.48000956,4.96149844,5.50000000,0.00000000,3.00000000,0.00000000,0.00000000,0.00000000,49.00000000,0.00000000,0.20472503,0.37211733,0.53950963,0.20371695,0.37110926,0.53850156
00-0040189,1,LAC,Oronde Gadsden II,TE,1,1.39091310,3.20000000,3.95883257,1.39091310,3.20000000,2.15132221,4.20000000,5.21849263,2.15132221,4.20000000,2.91173131,5.20000000,6.47815269,2.91173131,5.20000000,1.38855522,3.20000000,3.95653969,1.38855522,3.20000000,2.14896433,4.20000000,5.21619975,2.14896433,4.20000000,2.90937343,5.20000000,6.47585980,2.90937343,5.20000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,7.00000000,0.00000000,1.80908690,2.04867779,2.28826869,1.81144478,2.05103567,2.29062657
00-0033526,1,CIN,Samaje Perine,RB,1,4.31720446,5.00000000,4.42032908,4.31720446,5.00000000,5.46977565,6.50000000,5.21611400,5.46977565,6.50000000,6.62234684,8.00000000,6.01189892,6.62234684,8.00000000,4.31650765,5.00000000,4.42153483,4.31650765,5.00000000,5.46907884,6.50000000,5.21731975,5.46907884,6.50000000,6.62165004,8.00000000,6.01310468,6.62165004,8.00000000,5.00000000,3.00000000,1.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.68279554,1.03022435,1.37765316,0.68349235,1.03092116,1.37834996
00-0041040,1,WAS,Antonio Williams,WR,1,6.31529236,12.40000000,4.42035233,6.31529236,12.40000000,7.38468329,14.40000000,5.18463915,7.38468329,14.40000000,8.45407423,16.40000000,5.94892598,8.45407423,16.40000000,6.31629229,12.40000000,4.42070230,6.31629229,12.40000000,7.38568322,14.40000000,5.18498913,7.38568322,14.40000000,8.45507416,16.40000000,5.94927595,8.45507416,16.40000000,0.00000000,4.00000000,0.00000000,2.00000000,1.00000000,55.00000000,0.00000000,6.08470764,7.01531671,7.94592577,6.08370771,7.01431678,7.94492584
00-0039855,0,TB,Jalen McMillan,WR,,,,3.98557280,,,,,5.15538470,,,,,6.32519660,,,,,3.98902628,,,,,5.15883818,,,,,6.32865008,,,,,,,,,,,,,,,
00-0035243,0,DAL,Miles Sanders,RB,,,,4.33264649,,,,,5.14651823,,,,,5.96038996,,,,,4.33414191,,,,,5.14801365,,,,,5.96188539,,,,,,,,,,,,,,,
00-0039847,1,NYG,Theo Johnson,TE,1,0.68376935,0.90000000,3.91977072,0.68376935,0.90000000,1.06895560,1.40000000,5.13480895,1.06895560,1.40000000,1.45414185,1.90000000,6.34984718,1.45414185,1.90000000,0.68176759,0.90000000,3.91752567,0.68176759,0.90000000,1.06695384,1.40000000,5.13256390,1.06695384,1.40000000,1.45214009,1.90000000,6.34760213,1.45214009,1.90000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.21623065,0.33104440,0.44585815,0.21823241,0.33304616,0.44785991
00-0038619,1,CIN,Andrei Iosivas,WR,1,3.29943327,1.20000000,3.91880322,3.29943327,1.20000000,4.32226379,2.20000000,5.06596224,4.32226379,2.20000000,5.34509431,3.20000000,6.21312127,5.34509431,3.20000000,3.30033079,1.20000000,3.92024343,3.30033079,1.20000000,4.32316131,2.20000000,5.06740246,4.32316131,2.20000000,5.34599183,3.20000000,6.21456148,5.34599183,3.20000000,0.00000000,3.00000000,0.00000000,1.00000000,0.00000000,15.00000000,0.00000000,-2.09943327,-2.12226379,-2.14509431,-2.10033079,-2.12316131,-2.14599183
00-0038976,0,DEN,Marvin Mims Jr.,WR,,,,3.96001103,,,,,5.06419189,,,,,6.16837275,,,,,3.96477581,,,,,5.06895667,,,,,6.17313754,,,,,,,,,,,,,,,
00-0038416,0,CHI,Tyson Bagent,QB,,,,4.43624952,,,,,5.03794409,,,,,5.63963866,,,,,4.66758681,,,,,5.26928138,,,,,5.87097595,,,,,,,,,,,,,,,
00-0041512,1,SEA,Jadarian Price,RB,1,6.17352280,5.80000000,4.37073298,6.17352280,5.80000000,6.95086631,6.80000000,5.03280321,6.95086631,6.80000000,7.72820981,7.80000000,5.69487344,7.72820981,7.80000000,6.17691243,5.80000000,4.37191935,6.17691243,5.80000000,6.95425594,6.80000000,5.03398958,6.95425594,6.80000000,7.73159945,7.80000000,5.69605981,7.73159945,7.80000000,10.00000000,2.00000000,0.00000000,0.00000000,0.00000000,-1.00000000,0.00000000,-0.37352280,-0.15086631,0.07179019,-0.37691243,-0.15425594,0.06840055
00-0041067,1,NO,Bryce Lance,WR,1,5.26716133,4.20000000,4.05350647,5.26716133,4.20000000,6.92987243,5.70000000,5.02545535,6.92987243,5.70000000,8.59258354,7.20000000,5.99740424,8.59258354,7.20000000,5.26744671,4.20000000,4.05360635,5.26744671,4.20000000,6.93015782,5.70000000,5.02555524,6.93015782,5.70000000,8.59286892,7.20000000,5.99750412,8.59286892,7.20000000,0.00000000,5.00000000,0.00000000,1.00000000,0.00000000,40.00000000,0.00000000,-1.06716133,-1.22987243,-1.39258354,-1.06744671,-1.23015782,-1.39286892
00-0036626,1,WAS,Dyami Brown,WR,1,3.20498530,0.00000000,4.25644247,3.20498530,0.00000000,3.53964749,0.00000000,5.00015352,3.53964749,0.00000000,3.87430968,0.00000000,5.74386456,3.87430968,0.00000000,3.20426786,0.00000000,4.25788806,3.20426786,0.00000000,3.53893005,0.00000000,5.00159910,3.53893005,0.00000000,3.87359224,0.00000000,5.74531014,3.87359224,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,64.00000000,0.00000000,-3.20498530,-3.53964749,-3.87430968,-3.20426786,-3.53893005,-3.87359224
00-0040466,1,CLE,Raheim Sanders,RB,1,1.58545776,2.60000000,4.32055716,1.58545776,2.60000000,2.80398985,4.10000000,4.98404803,2.80398985,4.10000000,4.02252193,5.60000000,5.64753889,4.02252193,5.60000000,1.58436041,2.60000000,4.32206870,1.58436041,2.60000000,2.80289249,4.10000000,4.98555957,2.80289249,4.10000000,4.02142458,5.60000000,5.64905044,4.02142458,5.60000000,1.00000000,3.00000000,0.00000000,0.00000000,0.00000000,-6.00000000,0.00000000,1.01454224,1.29601015,1.57747807,1.01563959,1.29710751,1.57857542
00-0038647,0,NO,Ronnie Bell,WR,,,,4.30942703,,,,,4.97828911,,,,,5.64715118,,,,,4.31007757,,,,,4.97893964,,,,,5.64780172,,,,,,,,,,,,,,,
00-0034272,0,PIT,Marquez Valdes-Scantling,WR,,,,3.99026857,,,,,4.92732449,,,,,5.86438042,,,,,3.99119911,,,,,4.92825503,,,,,5.86531096,,,,,,,,,,,,,,,
00-0036415,0,TEN,Van Jefferson,WR,,,,3.78021228,,,,,4.92127870,,,,,6.06234512,,,,,3.78140033,,,,,4.92246675,,,,,6.06353317,,,,,,,,,,,,,,,
00-0037614,0,NYJ,John Metchie III,WR,,,,3.49796255,,,,,4.91283066,,,,,6.32769877,,,,,3.50027102,,,,,4.91513913,,,,,6.33000723,,,,,,,,,,,,,,,
00-0037809,1,WAS,Chig Okonkwo,TE,1,3.01582620,1.60000000,3.46478353,3.01582620,1.60000000,3.92814304,2.60000000,4.90302188,3.92814304,2.60000000,4.84045988,3.60000000,6.34126023,4.84045988,3.60000000,3.01383599,1.60000000,3.46213483,3.01383599,1.60000000,3.92615283,2.60000000,4.90037318,3.92615283,2.60000000,4.83846967,3.60000000,6.33861153,4.83846967,3.60000000,0.00000000,3.00000000,0.00000000,0.00000000,0.00000000,39.00000000,0.00000000,-1.41582620,-1.32814304,-1.24045988,-1.41383599,-1.32615283,-1.23846967
00-0036196,0,BUF,Gabe Davis,WR,,,,3.95841094,,,,,4.88052156,,,,,5.80263217,,,,,3.95874241,,,,,4.88085303,,,,,5.80296364,,,,,,,,,,,,,,,
00-0040162,0,CLE,Dylan Sampson,RB,,,,3.81485943,,,,,4.87734082,,,,,5.93982220,,,,,3.81646112,,,,,4.87894250,,,,,5.94142389,,,,,,,,,,,,,,,
00-0038551,1,NO,Kendre Miller,RB,1,5.93471773,9.00000000,4.68962874,5.93471773,9.00000000,5.94725242,9.00000000,4.87519495,5.94725242,9.00000000,5.95978711,9.00000000,5.06076115,5.95978711,9.00000000,5.94084506,9.00000000,4.69364036,5.94084506,9.00000000,5.95337975,9.00000000,4.87920657,5.95337975,9.00000000,5.96591444,9.00000000,5.06477277,5.96591444,9.00000000,9.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.06528227,3.05274758,3.04021289,3.05915494,3.04662025,3.03408556
00-0040782,0,CLE,Isaiah Bond,WR,,,,4.06515453,,,,,4.83662874,,,,,5.60810295,,,,,4.06685227,,,,,4.83832649,,,,,5.60980070,,,,,,,,,,,,,,,
00-0032775,1,SF,Demarcus Robinson,WR,1,6.24135728,11.00000000,4.11784910,6.24135728,11.00000000,6.90600793,12.00000000,4.83499987,6.90600793,12.00000000,7.57065859,13.00000000,5.55215063,7.57065859,13.00000000,6.24244864,11.00000000,4.11910346,6.24244864,11.00000000,6.90709929,12.00000000,4.83625423,6.90709929,12.00000000,7.57174995,13.00000000,5.55340500,7.57174995,13.00000000,0.00000000,3.00000000,0.00000000,2.00000000,2.00000000,45.00000000,0.00000000,4.75864272,5.09399207,5.42934141,4.75755136,5.09290071,5.42825005
00-0039164,0,IND,Anthony Richardson,QB,,,,4.22401212,,,,,4.82554670,,,,,5.42708127,,,,,4.45901228,,,,,5.06054685,,,,,5.66208143,,,,,,,,,,,,,,,
00-0038104,1,KC,Tyquan Thornton,WR,1,1.71747027,0.00000000,4.35313817,1.71747027,0.00000000,1.83252238,0.00000000,4.80130152,1.83252238,0.00000000,1.94757449,0.00000000,5.24946487,1.94757449,0.00000000,1.71820398,0.00000000,4.35342208,1.71820398,0.00000000,1.83325608,0.00000000,4.80158543,1.83325608,0.00000000,1.94830819,0.00000000,5.24974878,1.94830819,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,36.00000000,0.00000000,-1.71747027,-1.83252238,-1.94757449,-1.71820398,-1.83325608,-1.94830819
00-0039342,1,CAR,Xavier Legette,WR,1,1.72084945,0.00000000,3.70762290,1.72084945,0.00000000,2.36077273,0.00000000,4.79960426,2.36077273,0.00000000,3.00069601,0.00000000,5.89158562,3.00069601,0.00000000,1.72162153,0.00000000,3.70907735,1.72162153,0.00000000,2.36154481,0.00000000,4.80105871,2.36154481,0.00000000,3.00146809,0.00000000,5.89304007,3.00146809,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,20.00000000,0.00000000,-1.72084945,-2.36077273,-3.00069601,-1.72162153,-2.36154481,-3.00146809
00-0040727,1,LAC,Tre Harris,WR,1,4.90895247,2.00000000,3.46322770,4.90895247,2.00000000,6.97751401,3.50000000,4.74805398,6.97751401,3.50000000,9.04607555,5.00000000,6.03288026,9.04607555,5.00000000,4.91019941,2.00000000,3.46524371,4.91019941,2.00000000,6.97876095,3.50000000,4.75006998,6.97876095,3.50000000,9.04732249,5.00000000,6.03489626,9.04732249,5.00000000,0.00000000,6.00000000,0.00000000,0.00000000,0.00000000,47.00000000,0.00000000,-2.90895247,-3.47751401,-4.04607555,-2.91019941,-3.47876095,-4.04732249
00-0038839,0,CIN,Mitchell Tinsley,WR,,,,3.92513673,,,,,4.73872057,,,,,5.55230441,,,,,3.92650370,,,,,4.74008754,,,,,5.55367138,,,,,,,,,,,,,,,
00-0036842,0,NYJ,Kene Nwangwu,RB,,,,4.32545834,,,,,4.73468610,,,,,5.14391387,,,,,4.32765832,,,,,4.73688609,,,,,5.14611385,,,,,,,,,,,,,,,
00-0040586,0,DAL,Jaydon Blue,RB,,,,4.64838198,,,,,4.73026785,,,,,4.81215372,,,,,4.65195378,,,,,4.73383965,,,,,4.81572552,,,,,,,,,,,,,,,
00-0033319,0,JAX,Nick Mullens,QB,,,,4.11212060,,,,,4.71364613,,,,,5.31517166,,,,,4.35842231,,,,,4.95994784,,,,,5.56147337,,,,,,,,,,,,,,,
00-0036755,0,LAC,Jaret Patterson,RB,,,,4.45728338,,,,,4.71242050,,,,,4.96755762,,,,,4.46010260,,,,,4.71523972,,,,,4.97037684,,,,,,,,,,,,,,,
00-0041013,1,KC,Emmett Johnson,RB,1,5.18035791,6.80000000,4.02312527,5.18035791,6.80000000,6.02217528,7.80000000,4.70776135,6.02217528,7.80000000,6.86399266,8.80000000,5.39239743,6.86399266,8.80000000,5.18318109,6.80000000,4.02411338,5.18318109,6.80000000,6.02499846,7.80000000,4.70874946,6.02499846,7.80000000,6.86681584,8.80000000,5.39338554,6.86681584,8.80000000,8.00000000,2.00000000,1.00000000,0.00000000,0.00000000,-8.00000000,0.00000000,1.61964209,1.77782472,1.93600734,1.61681891,1.77500154,1.93318416
00-0040870,1,BAL,Ja'Kobi Lane,WR,1,4.92525817,1.10000000,3.93384036,4.92525817,1.10000000,5.75562027,1.60000000,4.61446709,5.75562027,1.60000000,6.58598237,2.10000000,5.29509383,6.58598237,2.10000000,4.92748761,1.10000000,3.93462066,4.92748761,1.10000000,5.75784971,1.60000000,4.61524740,5.75784971,1.60000000,6.58821182,2.10000000,5.29587414,6.58821182,2.10000000,0.00000000,3.00000000,0.00000000,2.00000000,1.00000000,30.00000000,0.00000000,-3.82525817,-4.15562027,-4.48598237,-3.82748761,-4.15784971,-4.48821182
00-0039793,1,SEA,AJ Barner,TE,1,1.10005718,1.30000000,3.37832843,1.10005718,1.30000000,1.90949181,2.30000000,4.61171984,1.90949181,2.30000000,2.71892644,3.30000000,5.84511125,2.71892644,3.30000000,1.09745470,1.30000000,3.39708735,1.09745470,1.30000000,1.90688933,2.30000000,4.63047876,1.90688933,2.30000000,2.71632396,3.30000000,5.86387017,2.71632396,3.30000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,-1.00000000,0.00000000,0.19994282,0.39050819,0.58107356,0.20254530,0.39311067,0.58367604
00-0041042,1,NYG,Malachi Fields,WR,1,4.64224521,2.50000000,3.83478582,4.64224521,2.50000000,5.71284774,3.50000000,4.59949671,5.71284774,3.50000000,6.78345027,4.50000000,5.36420759,6.78345027,4.50000000,4.64400641,2.50000000,3.83540224,4.64400641,2.50000000,5.71460894,3.50000000,4.60011313,5.71460894,3.50000000,6.78521146,4.50000000,5.36482401,6.78521146,4.50000000,0.00000000,4.00000000,0.00000000,0.00000000,0.00000000,71.00000000,0.00000000,-2.14224521,-2.21284774,-2.28345027,-2.14400641,-2.21460894,-2.28521146
00-0037666,0,DAL,Jalen Tolbert,WR,,,,3.64148774,,,,,4.59316387,,,,,5.54484001,,,,,3.64255045,,,,,4.59422659,,,,,5.54590272,,,,,,,,,,,,,,,
00-0036165,0,NYG,Isaiah Hodgins,WR,,,,3.62908637,,,,,4.58674055,,,,,5.54439474,,,,,3.63058400,,,,,4.58823818,,,,,5.54589237,,,,,,,,,,,,,,,
00-0036290,1,CHI,Cole Kmet,TE,1,4.28319389,9.50000000,3.66525917,4.28319389,9.50000000,5.01387579,10.50000000,4.58359440,5.01387579,10.50000000,5.74455769,11.50000000,5.50192963,5.74455769,11.50000000,4.28093039,9.50000000,3.66308003,4.28093039,9.50000000,5.01161229,10.50000000,4.58141526,5.01161229,10.50000000,5.74229419,11.50000000,5.49975050,5.74229419,11.50000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,47.00000000,0.00000000,5.21680611,5.48612421,5.75544231,5.21906961,5.48838771,5.75770581
00-0038979,0,CLE,Cedric Tillman,WR,,,,3.58669099,,,,,4.56485610,,,,,5.54302121,,,,,3.58770707,,,,,4.56587218,,,,,5.54403729,,,,,,,,,,,,,,,
00-0039577,0,ARI,Kedon Slovis,QB,,,,3.95799209,,,,,4.55945987,,,,,5.16092765,,,,,4.16521849,,,,,4.76668628,,,,,5.36815406,,,,,,,,,,,,,,,
00-0040705,1,TEN,Chimere Dike,WR,1,0.59076416,0.70000000,3.49637813,0.59076416,0.70000000,0.93987527,1.20000000,4.55864016,0.93987527,1.20000000,1.28898639,1.70000000,5.62090218,1.28898639,1.70000000,0.59217475,0.70000000,3.49979438,0.59217475,0.70000000,0.94128587,1.20000000,4.56205640,0.94128587,1.20000000,1.29039698,1.70000000,5.62431843,1.29039698,1.70000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.10923584,0.26012473,0.41101361,0.10782525,0.25871413,0.40960302
00-0034854,0,ATL,KhaDarel Hodge,WR,,,,3.68381942,,,,,4.54159220,,,,,5.39936499,,,,,3.68422667,,,,,4.54199945,,,,,5.39977224,,,,,,,,,,,,,,,
00-0040494,0,MIN,Max Brosmer,QB,,,,4.52931530,,,,,4.53316876,,,,,4.53702223,,,,,5.52258050,,,,,5.52643397,,,,,5.53028743,,,,,,,,,,,,,,,
