season,week,player_id,name,position,team,air_yds,pass_air_yds,pass_att,pass_i10,pass_rz,rush_att,rush_i10,rush_i5,rush_rz,tgt,tgt_deep,tgt_ez,tgt_i10,tgt_rz,ep_std,pts_std,ewma_ep_pre_std,ewma_ep_std,ep_half,pts_half,ewma_ep_pre_half,ewma_ep_half,ep_ppr,pts_ppr,ewma_ep_pre_ppr,ewma_ep_ppr,ep_std6,pts_std6,ewma_ep_pre_std6,ewma_ep_std6,ep_half6,pts_half6,ewma_ep_pre_half6,ewma_ep_half6,ep_ppr6,pts_ppr6,ewma_ep_pre_ppr6,ewma_ep_ppr6,seeded_from_prior,passing_tds
2026,2,00-0034857,Josh Allen,QB,BUF,0.00000000,235.00000000,31.00000000,2.00000000,4.00000000,11.00000000,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,24.34909278,40.82000000,19.27054742,21.04803830,24.35259665,40.82000000,19.27533040,21.05237358,24.35610051,40.82000000,19.28011337,21.05670887,26.64763580,46.82000000,22.02380266,23.64214426,26.65113966,46.82000000,22.02858563,23.64647954,26.65464353,46.82000000,22.03336860,23.65081483,true,3
2026,1,00-0034869,Sam Darnold,QB,SEA,0.00000000,15.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.47008286,0.52000000,12.23425625,8.46679556,1.47295307,0.52000000,12.23924386,8.47104209,1.47582329,0.52000000,12.24423148,8.47528861,1.94773139,0.52000000,14.75120407,10.26998863,1.95060160,0.52000000,14.75619168,10.27423516,1.95347182,0.52000000,14.76117930,10.27848168,true,0
2026,1,00-0034960,Jakobi Meyers,WR,JAX,29.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,2.00000000,1.00000000,1.00000000,0.00000000,0.00000000,3.77291899,10.20000000,7.53202978,6.21634100,4.28161091,11.20000000,9.77148616,7.85002982,4.79030284,12.20000000,12.01094254,9.48371864,3.77652848,10.20000000,7.53513574,6.21962320,4.28522041,11.20000000,9.77459211,7.85331202,4.79391234,12.20000000,12.01404849,9.48700084,true,0
2026,2,00-0034960,Jakobi Meyers,WR,JAX,21.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.23006608,2.80000000,6.21634100,4.47114478,1.44221194,3.30000000,7.85002982,5.60729356,1.65435780,3.80000000,9.48371864,6.74344235,1.23190792,2.80000000,6.21962320,4.47392285,1.44405378,3.30000000,7.85331202,5.61007163,1.65619964,3.80000000,9.48700084,6.74622042,true,0
2026,1,00-0034975,Justice Hill,RB,BAL,-1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.45130736,2.80000000,2.53443926,2.85534310,3.83775105,3.30000000,3.71167322,3.75580046,4.22419474,3.80000000,4.88890718,4.65625783,3.45358649,2.80000000,2.53312806,2.85528851,3.84003018,3.30000000,3.71036202,3.75574588,4.22647387,3.80000000,4.88759598,4.65620324,true,0
2026,2,00-0034975,Justice Hill,RB,BAL,-9.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.54870943,1.80000000,2.85534310,2.39802131,2.39555252,2.80000000,3.75580046,3.27971368,3.24239561,3.80000000,4.65625783,4.16140605,1.54923565,1.80000000,2.85528851,2.39817001,2.39607874,2.80000000,3.75574588,3.27986238,3.24292183,3.80000000,4.65620324,4.16155475,true,0
2026,1,00-0034981,Foster Moreau,TE,HOU,7.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.39091310,1.50000000,0.98033020,1.12403422,2.15132221,2.50000000,1.54339124,1.75616708,2.91173131,3.50000000,2.10645227,2.38829994,1.38855522,1.50000000,0.97809759,1.12175776,2.14896433,2.50000000,1.54115862,1.75389062,2.90937343,3.50000000,2.10421965,2.38602348,true,0
2026,2,00-0034981,Foster Moreau,TE,HOU,14.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.64541204,3.40000000,1.12403422,1.30651645,2.36292381,4.40000000,1.75616708,1.96853193,3.08043558,5.40000000,2.38829994,2.63054741,1.64326818,3.40000000,1.12175776,1.30428641,2.36077995,4.40000000,1.75389062,1.96630189,3.07829172,5.40000000,2.38602348,2.62831736,true,0
2026,1,00-0035021,Ashton Dulin,WR,IND,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.49328332,0.00000000,2.06902607,1.51751611,0.86181319,0.00000000,2.45634288,1.89825749,1.23034305,0.00000000,2.84365969,2.27899887,0.49491554,0.00000000,2.07307490,1.52071912,0.86344540,0.00000000,2.46039171,1.90146050,1.23197527,0.00000000,2.84770852,2.28220188,true,0
2026,1,00-0035208,Olamide Zaccheaus,WR,ATL,5.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.65575138,0.50000000,4.71444528,3.29390242,0.99191667,1.00000000,6.31750915,4.45355178,1.32808195,1.50000000,7.92057302,5.61320115,0.65701422,0.50000000,4.71726885,3.29617973,0.99317951,1.00000000,6.32033272,4.45582909,1.32934479,1.50000000,7.92339659,5.61547846,true,0
2026,2,00-0035208,Olamide Zaccheaus,WR,ATL,7.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.87612635,0.30000000,3.29390242,2.79768079,3.00104930,0.80000000,4.45355178,3.94517591,4.12597225,1.30000000,5.61320115,5.09267103,1.87847619,0.30000000,3.29617973,2.79998349,3.00339914,0.80000000,4.45582909,3.94747861,4.12832210,1.30000000,5.61547846,5.09497373,true,0
2026,3,00-0035208,Olamide Zaccheaus,WR,ATL,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.07097719,0.90000000,2.79768079,2.19333453,1.84035881,1.90000000,3.94517591,3.20848993,2.60974043,2.90000000,5.09267103,4.22364532,1.07322678,0.90000000,2.79998349,2.19561864,1.84260840,1.90000000,3.94747861,3.21077404,2.61199002,2.90000000,5.09497373,4.22592943,true,0
2026,1,00-0035228,Kyler Murray,QB,MIN,0.00000000,35.00000000,5.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.39920734,-0.38000000,15.87582975,11.50901191,3.40310366,-0.38000000,15.88244142,11.51467320,3.40699999,-0.38000000,15.88905308,11.52033450,3.94419463,-0.38000000,18.23614098,13.23395976,3.94809096,-0.38000000,18.24275264,13.23962105,3.95198728,-0.38000000,18.24936431,13.24528235,true,0
2026,1,00-0035229,T.J. Hockenson,TE,MIN,17.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,0.00000000,1.00000000,0.00000000,2.00000000,5.66149561,9.60000000,4.19572909,4.70874737,7.50949743,11.60000000,5.80529101,6.40176326,9.35749926,13.60000000,7.41485293,8.09477914,5.65756691,9.60000000,4.19656436,4.70791525,7.50556873,11.60000000,5.80612628,6.40093114,9.35357056,13.60000000,7.41568820,8.09394703,true,0
2026,2,00-0035229,T.J. Hockenson,TE,MIN,32.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.35055546,2.90000000,4.70874737,4.23338020,4.76948742,4.40000000,6.40176326,5.83046671,6.18841938,5.90000000,8.09477914,7.42755323,3.34794397,2.90000000,4.70791525,4.23192530,4.76687593,4.40000000,6.40093114,5.82901182,6.18580789,5.90000000,8.09394703,7.42609833,true,0
2026,1,00-0035249,Josh Oliver,TE,MIN,13.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.65977263,2.20000000,1.75934959,2.07449765,4.19514022,3.20000000,2.38629302,3.01938954,5.73050780,4.20000000,3.01323644,3.96428142,2.65658022,2.20000000,1.75754961,2.07221032,4.19194781,3.20000000,2.38449304,3.01710221,5.72731539,4.20000000,3.01143646,3.96199409,true,0
2026,2,00-0035249,Josh Oliver,TE,MIN,5.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.79284033,2.40000000,2.07449765,1.62591759,1.15964200,2.90000000,3.01938954,2.36847790,1.52644368,3.40000000,3.96428142,3.11103821,0.79093029,2.40000000,2.07221032,1.62376231,1.15773196,2.90000000,3.01710221,2.36632262,1.52453364,3.40000000,3.96199409,3.10888293,true,0
2026,1,00-0035250,Devin Singletary,RB,NYG,-16.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.00000000,0.00000000,0.00000000,1.00000000,4.00000000,0.00000000,0.00000000,1.00000000,2.00000000,6.83719774,9.80000000,5.48869174,5.96066884,8.50592921,11.80000000,5.92854254,6.83062788,10.17466068,13.80000000,6.36839334,7.70058691,6.83961367,9.80000000,5.49194624,5.96362984,8.50834514,11.80000000,5.93179704,6.83358887,10.17707660,13.80000000,6.37164784,7.70354791,true,0
2026,2,00-0035250,Devin Singletary,RB,NYG,-1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.79389282,0.90000000,5.96066884,4.50229723,2.18290583,0.90000000,6.83062788,5.20392516,2.57191884,0.90000000,7.70058691,5.90555309,1.79474399,0.90000000,5.96362984,4.50451979,2.18375701,0.90000000,6.83358887,5.20614772,2.57277002,0.90000000,7.70354791,5.90777565,true,0
2026,1,00-0035261,Tony Pollard,RB,TEN,24.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.00000000,0.00000000,0.00000000,0.00000000,2.00000000,1.00000000,0.00000000,0.00000000,0.00000000,6.22877912,3.40000000,9.56531528,8.39752763,6.80205411,3.90000000,10.49943094,9.20534905,7.37532910,4.40000000,11.43354659,10.01317047,6.22522832,3.40000000,9.57058539,8.39971042,6.79850330,3.90000000,10.50470105,9.20753184,7.37177829,4.40000000,11.43881670,10.01535326,true,0
2026,2,00-0035261,Tony Pollard,RB,TEN,-7.00000000,0.00000000,0.00000000,0.00000000,0.00000000,14.00000000,3.00000000,1.00000000,5.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,11.11499684,6.50000000,8.39752763,9.34864185,11.59451644,7.00000000,9.20534905,10.04155764,12.07403605,7.50000000,10.01317047,10.73447342,11.12346910,6.50000000,8.39971042,9.35302595,11.60298870,7.00000000,9.20753184,10.04594174,12.08250830,7.50000000,10.01535326,10.73885752,true,0
2026,2,00-0035406,Lil'Jordan Humphrey,WR,DEN,14.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.94819390,0.00000000,4.17813172,3.04765348,1.22610293,0.00000000,5.26064597,3.84855591,1.50401196,0.00000000,6.34316023,4.64945833,0.94879186,0.00000000,4.17890214,3.04836354,1.22670089,0.00000000,5.26141640,3.84926597,1.50460992,0.00000000,6.34393065,4.65016840,true,0
2026,2,00-0035594,Travis Homer,RB,PIT,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.75472209,1.60000000,2.60056264,1.95451845,0.74243495,1.60000000,3.04770497,2.24086046,0.73014782,1.60000000,3.49484730,2.52720248,0.75577264,1.60000000,2.60070629,1.95497951,0.74348551,1.60000000,3.04784861,2.24132153,0.73119837,1.60000000,3.49499094,2.52766354,true,0
2026,1,00-0035631,Drew Sample,TE,CIN,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,0.00000000,1.00000000,2.30705049,1.90000000,1.26383837,1.62896261,3.51924005,3.40000000,1.99403911,2.52785944,4.73142962,4.90000000,2.72423984,3.42675626,2.30400288,1.90000000,1.26657131,1.62967236,3.51619244,3.40000000,1.99677204,2.52856918,4.72838201,4.90000000,2.72697277,3.42746600,true,0
2026,1,00-0035640,DK Metcalf,WR,PIT,204.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.00000000,6.00000000,1.00000000,0.00000000,0.00000000,13.47642140,4.00000000,7.48919156,9.58472201,15.94080781,6.00000000,9.55719903,11.79146210,18.40519422,8.00000000,11.62520649,13.99820220,13.47907548,4.00000000,7.49191506,9.58742121,15.94346189,6.00000000,9.55992252,11.79416130,18.40784830,8.00000000,11.62792999,14.00090140,true,0
2026,2,00-0035640,DK Metcalf,WR,PIT,62.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.00000000,1.00000000,0.00000000,0.00000000,0.00000000,7.18385515,2.70000000,9.58472201,8.74441861,10.33742545,4.70000000,11.79146210,11.28254927,13.49099574,6.70000000,13.99820220,13.82067994,7.18760710,2.70000000,9.58742121,8.74748627,10.34117739,4.70000000,11.79416130,11.28561693,13.49474769,6.70000000,14.00090140,13.82374760,true,0
2026,1,00-0035644,Noah Fant,TE,NO,48.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.00000000,0.00000000,1.00000000,1.00000000,1.00000000,8.63031790,9.30000000,2.76477375,4.81771420,11.46230730,11.30000000,3.93720836,6.57099298,14.29429669,13.30000000,5.10964296,8.32427177,8.62745588,9.30000000,2.76222281,4.81505438,11.45944528,11.30000000,3.93465741,6.56833316,14.29143467,13.30000000,5.10709201,8.32161194,true,0
2026,1,00-0035659,Terry McLaurin,WR,WAS,22.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.00000000,1.00000000,0.00000000,1.00000000,1.00000000,4.15899932,1.40000000,7.15802923,6.10836876,5.51691842,2.40000000,8.89969083,7.71572049,6.87483752,3.40000000,10.64135243,9.32307221,4.16175810,1.40000000,7.15909371,6.11002624,5.51967720,2.40000000,8.90075531,7.71737797,6.87759630,3.40000000,10.64241691,9.32472970,true,0
2026,2,00-0035659,Terry McLaurin,WR,WAS,154.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.00000000,4.00000000,3.00000000,1.00000000,1.00000000,13.98596097,5.00000000,6.10836876,8.86552604,16.22650248,6.00000000,7.71572049,10.69449419,18.46704399,7.00000000,9.32307221,12.52346234,13.98724823,5.00000000,6.11002624,8.86705394,16.22778974,6.00000000,7.71737797,10.69602209,18.46833125,7.00000000,9.32472970,12.52499024,true,0
2026,2,00-0035662,Marquise Brown,WR,PHI,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.66861989,1.20000000,5.25038075,3.99676445,1.66848869,1.20000000,6.66677454,4.91737449,1.66835748,1.20000000,8.08316833,5.83798453,1.67317720,1.20000000,5.25135845,3.99899501,1.67304600,1.20000000,6.66775223,4.91960505,1.67291479,1.20000000,8.08414602,5.84021509,true,0
2026,1,00-0035676,A.J. Brown,WR,NE,19.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.84374357,2.60000000,8.54254037,6.54796149,4.29184327,4.10000000,11.05582698,8.68843268,5.73994298,5.60000000,13.56911359,10.82890387,2.84582428,2.60000000,8.54418105,6.54975618,4.29392398,4.10000000,11.05746766,8.69022737,5.74202369,5.60000000,13.57075426,10.83069856,true,0
2026,1,00-0035685,David Montgomery,RB,HOU,5.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,4.00000000,3.00000000,5.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,19.50858565,25.90000000,7.72166475,11.84708706,20.65087979,27.40000000,8.38718476,12.67947802,21.79317394,28.90000000,9.05270477,13.51186898,19.51976724,25.90000000,7.72568765,11.85361551,20.66206139,27.40000000,8.39120766,12.68600646,21.80435554,28.90000000,9.05672767,13.51839742,true,0
2026,2,00-0035685,David Montgomery,RB,HOU,9.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.00000000,0.00000000,0.00000000,1.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.51112753,2.40000000,11.84708706,9.27950123,5.22153066,3.40000000,12.67947802,10.06919644,5.93193379,4.40000000,13.51186898,10.85889166,4.51099179,2.40000000,11.85361551,9.28369721,5.22139492,3.40000000,12.68600646,10.07339242,5.93179805,4.40000000,13.51839742,10.86308764,true,0
2026,1,00-0035689,Dawson Knox,TE,BUF,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.68376935,0.70000000,3.83695904,2.73334265,1.06895560,1.20000000,4.91773419,3.57066168,1.45414185,1.70000000,5.99850934,4.40798072,0.68176759,0.70000000,3.83514104,2.73146033,1.06695384,1.20000000,4.91591619,3.56877937,1.45214009,1.70000000,5.99669134,4.40609840,true,0
2026,2,00-0035689,Dawson Knox,TE,BUF,3.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,1.00000000,1.00000000,1.00000000,3.84210055,6.50000000,2.73334265,3.12140792,4.51467566,7.50000000,3.57066168,3.90106658,5.18725077,8.50000000,4.40798072,4.68072524,3.84091661,6.50000000,2.73146033,3.11977003,4.51349172,7.50000000,3.56877937,3.89942869,5.18606683,8.50000000,4.40609840,4.67908735,true,0
2026,1,00-0035704,Drew Lock,QB,SEA,0.00000000,139.00000000,22.00000000,2.00000000,3.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.06332478,12.78000000,2.84025722,5.36833087,10.06566791,12.78000000,3.14271723,5.56574997,10.06801104,12.78000000,3.44517724,5.76316907,12.18323621,14.78000000,3.14417267,6.30784491,12.18557934,14.78000000,3.44663268,6.50526401,12.18792248,14.78000000,3.74909269,6.70268311,true,1
2026,2,00-0035704,Drew Lock,QB,SEA,0.00000000,227.00000000,26.00000000,1.00000000,6.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,11.59387831,21.40000000,5.36833087,7.54727247,11.59798427,21.40000000,5.56574997,7.67703198,11.60209024,21.40000000,5.76316907,7.80679148,14.24249094,27.40000000,6.30784491,9.08497102,14.24659690,27.40000000,6.50526401,9.21473052,14.25070287,27.40000000,6.70268311,9.34449003,true,3
2026,1,00-0035710,Daniel Jones,QB,IND,0.00000000,201.00000000,31.00000000,2.00000000,3.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,11.68060461,9.04000000,16.05549601,14.52428402,11.68588503,9.04000000,16.05983377,14.52895171,11.69116545,9.04000000,16.06417152,14.53361940,14.02330786,11.04000000,18.79370068,17.12406319,14.02858828,11.04000000,18.79803843,17.12873088,14.03386870,11.04000000,18.80237619,17.13339856,true,1
2026,2,00-0035710,Daniel Jones,QB,IND,0.00000000,162.00000000,31.00000000,1.00000000,4.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.63850231,11.40000000,14.52428402,13.86426043,12.64167123,11.40000000,14.52895171,13.86840354,12.64484015,11.40000000,14.53361940,13.87254666,14.74089595,13.40000000,17.12406319,16.28995466,14.74406487,13.40000000,17.12873088,16.29409778,14.74723379,13.40000000,17.13339856,16.29824089,true,1
2026,1,00-0035719,Deebo Samuel Sr.,WR,SF,17.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,7.00000000,0.00000000,1.00000000,2.00000000,3.00000000,8.79907303,12.00000000,6.71073434,7.44165288,11.30322905,15.00000000,8.93268570,9.76237587,13.80738508,18.00000000,11.15463705,12.08309886,8.80388127,12.00000000,6.71752339,7.44774865,11.30803729,15.00000000,8.93947474,9.76847164,13.81219332,18.00000000,11.16142610,12.08919463,true,0
2026,2,00-0035719,Deebo Samuel Sr.,WR,SF,19.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.72025879,3.50000000,7.44165288,6.13916495,5.18445384,5.00000000,9.76237587,8.16010316,6.64864888,6.50000000,12.08309886,10.18104137,3.72411073,3.50000000,7.44774865,6.14447538,5.18830578,5.00000000,9.76847164,8.16541359,6.65250082,6.50000000,12.08919463,10.18635180,true,0
2026,1,00-0035891,Cody White,WR,LV,3.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.59076416,0.00000000,1.68119868,1.29954660,0.93987527,0.00000000,2.14469808,1.72301010,1.28898639,0.00000000,2.60819748,2.14647360,0.59217475,0.00000000,1.68185690,1.30046815,0.94128587,0.00000000,2.14535630,1.72393165,1.29039698,0.00000000,2.60885570,2.14739515,true,0
2026,2,00-0035891,Cody White,WR,LV,24.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,2.00000000,0.00000000,2.00000000,4.01883153,14.40000000,1.29954660,2.25129632,4.48301932,15.40000000,1.72301010,2.68901333,4.94720712,16.40000000,2.14647360,3.12673033,4.02066620,14.40000000,1.30046815,2.25253747,4.48485399,15.40000000,1.72393165,2.69025447,4.94904179,16.40000000,2.14739515,3.12797147,true,0
2026,1,00-0036040,Juwan Johnson,TE,NO,77.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.00000000,1.00000000,2.00000000,2.00000000,3.00000000,12.33733537,11.40000000,5.46676520,7.87146476,14.41856201,12.90000000,7.57249470,9.96861826,16.49978866,14.40000000,9.67822421,12.06577176,12.33709679,11.40000000,5.46352221,7.86927332,14.41832344,12.90000000,7.56925172,9.96642682,16.49955008,14.40000000,9.67498122,12.06358032,true,0
2026,2,00-0036040,Juwan Johnson,TE,NO,11.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.00000000,0.00000000,0.00000000,1.00000000,1.00000000,4.14329290,6.60000000,7.87146476,6.56660461,5.65332554,8.60000000,9.96861826,8.45826581,7.16335819,10.60000000,12.06577176,10.34992701,4.14175174,6.60000000,7.86927332,6.56464076,5.65178438,8.60000000,9.96642682,8.45630197,7.16181702,10.60000000,12.06358032,10.34796317,true,0
2026,1,00-0036139,Rico Dowdle,RB,PIT,4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.00000000,0.00000000,0.00000000,1.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.02490791,2.10000000,10.40159340,9.21975347,8.95572993,3.10000000,11.57074967,10.65549276,10.88655195,4.10000000,12.73990595,12.09123205,7.02393415,2.10000000,10.40729667,9.22311979,8.95475617,3.10000000,11.57645295,10.65885908,10.88557820,4.10000000,12.74560922,12.09459837,true,0
2026,2,00-0036139,Rico Dowdle,RB,PIT,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.59299872,4.40000000,9.21975347,7.60038931,5.34941853,5.40000000,10.65549276,8.79836678,6.10583834,6.40000000,12.09123205,9.99634425,4.59460624,4.40000000,9.22311979,7.60314005,5.35102605,5.40000000,10.65885908,8.80111752,6.10744585,6.40000000,12.09459837,9.99909499,true,0
2026,1,00-0036158,J.K. Dobbins,RB,DEN,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.06955117,3.60000000,10.31941056,8.13195977,4.05212540,3.60000000,10.88896015,8.49606799,4.03469962,3.60000000,11.45850975,8.86017620,4.07345763,3.60000000,10.32655692,8.13797217,4.05603185,3.60000000,10.89610651,8.50208038,4.03860608,3.60000000,11.46565611,8.86618860,true,0
2026,2,00-0036158,J.K. Dobbins,RB,DEN,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.00000000,3.00000000,3.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.68236857,3.60000000,8.13195977,8.67460285,9.68193975,3.60000000,8.49606799,8.91112310,9.68151093,3.60000000,8.86017620,9.14764336,9.68966842,3.60000000,8.13797217,8.68106586,9.68923960,3.60000000,8.50208038,8.91758611,9.68881077,3.60000000,8.86618860,9.15410636,true,0
2026,2,00-0036187,Reggie Gilliam,RB,NE,-1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.64880765,0.40000000,2.45462495,1.82258889,1.43471556,0.90000000,2.84381149,2.35062791,2.22062347,1.40000000,3.23299803,2.87866693,0.64743746,0.40000000,2.45367091,1.82148920,1.43334537,0.90000000,2.84285745,2.34952822,2.21925327,1.40000000,3.23204399,2.87756724,true,0
2026,1,00-0036223,Jonathan Taylor,RB,IND,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,19.00000000,4.00000000,3.00000000,5.00000000,4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,17.65146646,22.10000000,15.37559476,16.17214986,19.24398438,23.60000000,16.70186446,17.59160643,20.83650230,25.10000000,18.02813415,19.01106300,17.66030803,22.10000000,15.38359112,16.18044204,19.25282595,23.60000000,16.70986081,17.59989861,20.84534388,25.10000000,18.03613050,19.01935518,true,0
2026,2,00-0036223,Jonathan Taylor,RB,IND,-1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,24.00000000,2.00000000,2.00000000,5.00000000,4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,18.81160002,25.20000000,16.17214986,17.09595741,20.40190956,27.20000000,17.59160643,18.57521252,21.99221909,29.20000000,19.01106300,20.05446763,18.82037155,25.20000000,16.18044204,17.10441737,20.41068109,27.20000000,17.59989861,18.58367248,22.00099062,29.20000000,19.01935518,20.06292759,true,0
