season,week,game_id,player_id,team,name,position,opportunities,rush_att,tgt,team_targets,target_share,receptions,rushing_yards,receiving_yards,air_yds,air_yards_known_targets,tgt_rz,tgt_rz_lt20,tgt_ez,ftn_catchable_targets,ftn_drops,ftn_catchable_known_targets,ftn_drop_known_targets,ftn_target_coverage,pfr_carries,pfr_yards_before_contact,pfr_status
2026,1,2026_01_BAL_IND,00-0037664,IND,Alec Pierce,WR,6.00000000,0.00000000,6.00000000,29.00000000,0.20689655,4,0,61,103.00000000,6,1.00000000,1,0.00000000,5,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_NYJ_TEN,00-0037740,NYJ,Garrett Wilson,WR,7.00000000,0.00000000,7.00000000,23.00000000,0.30434783,6,0,79,77.00000000,7,0.00000000,0,0.00000000,7,0,7,7,1.00000000,,,unavailable
2026,1,2026_01_ATL_PIT,00-0037741,ATL,Jahan Dotson,WR,3.00000000,0.00000000,3.00000000,19.00000000,0.15789474,1,0,19,52.00000000,3,0.00000000,0,0.00000000,1,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_DAL_NYG,00-0037801,DAL,KaVontae Turpin,WR,1.00000000,0.00000000,1.00000000,30.00000000,0.03333333,1,0,8,1.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_NE_SEA,00-0037816,NE,Romeo Doubs,WR,3.00000000,0.00000000,3.00000000,31.00000000,0.09677419,0,0,0,75.00000000,3,0.00000000,0,0.00000000,1,1,3,3,1.00000000,,,unavailable
2026,1,2026_01_GB_MIN,00-0038090,GB,Skyy Moore,WR,1.00000000,0.00000000,1.00000000,40.00000000,0.02500000,0,0,0,12.00000000,1,1.00000000,1,1.00000000,0,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_DEN_KC,00-0038104,KC,Tyquan Thornton,WR,1.00000000,0.00000000,1.00000000,25.00000000,0.04000000,0,0,0,36.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_NYJ_TEN,00-0038117,TEN,Wan'Dale Robinson,WR,6.00000000,0.00000000,6.00000000,28.00000000,0.21428571,5,0,38,23.00000000,6,0.00000000,0,0.00000000,5,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_GB_MIN,00-0038124,GB,Christian Watson,WR,8.00000000,0.00000000,8.00000000,40.00000000,0.20000000,6,0,147,127.00000000,8,1.00000000,1,1.00000000,6,0,8,8,1.00000000,,,unavailable
2026,1,2026_01_WAS_PHI,00-0038393,PHI,Dontayvion Wicks,WR,4.00000000,0.00000000,4.00000000,22.00000000,0.18181818,2,0,73,79.00000000,4,1.00000000,1,1.00000000,3,0,4,4,1.00000000,,,unavailable
2026,1,2026_01_NE_SEA,00-0038543,SEA,Jaxon Smith-Njigba,WR,11.00000000,0.00000000,11.00000000,24.00000000,0.45833333,8,0,122,76.00000000,11,3.00000000,3,1.00000000,8,0,11,11,1.00000000,,,unavailable
2026,1,2026_01_ARI_LAC,00-0038544,LAC,Quentin Johnston,WR,6.00000000,0.00000000,6.00000000,27.00000000,0.22222222,2,0,17,39.00000000,6,0.00000000,0,0.00000000,2,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_ARI_LAC,00-0038559,ARI,Michael Wilson,WR,7.00000000,0.00000000,7.00000000,37.00000000,0.18918919,5,0,56,83.00000000,7,0.00000000,0,0.00000000,5,0,7,7,1.00000000,,,unavailable
2026,1,2026_01_MIA_LV,00-0038563,LV,Tre Tucker,WR,4.00000000,0.00000000,4.00000000,29.00000000,0.13793103,2,0,27,50.00000000,4,1.00000000,1,0.00000000,2,0,4,4,1.00000000,,,unavailable
2026,1,2026_01_ARI_LAC,00-0038573,LAC,Derius Davis,WR,1.00000000,0.00000000,1.00000000,27.00000000,0.03703704,0,0,0,55.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_CLE_JAX,00-0038606,JAX,Parker Washington,WR,6.00000000,0.00000000,6.00000000,21.00000000,0.28571429,5,0,83,102.00000000,6,0.00000000,0,0.00000000,5,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_BUF_HOU,00-0038608,HOU,Kayshon Boutte,WR,2.00000000,0.00000000,2.00000000,37.00000000,0.05405405,1,0,21,32.00000000,2,0.00000000,0,0.00000000,1,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_BUF_HOU,00-0038618,HOU,Xavier Hutchinson,WR,6.00000000,0.00000000,6.00000000,37.00000000,0.16216216,3,0,32,57.00000000,6,0.00000000,0,0.00000000,3,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_TB_CIN,00-0038619,CIN,Andrei Iosivas,WR,3.00000000,0.00000000,3.00000000,34.00000000,0.08823529,2,0,12,15.00000000,3,1.00000000,1,0.00000000,2,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_NE_SEA,00-0038621,NE,DeMario Douglas,WR,7.00000000,0.00000000,7.00000000,31.00000000,0.22580645,5,0,20,44.00000000,7,0.00000000,0,0.00000000,5,0,7,7,1.00000000,,,unavailable
2026,1,2026_01_BUF_HOU,00-0038728,HOU,Jared Wayne,WR,1.00000000,0.00000000,1.00000000,37.00000000,0.02702703,1,0,12,12.00000000,1,1.00000000,1,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_GB_MIN,00-0038994,MIN,Jordan Addison,WR,2.00000000,0.00000000,2.00000000,24.00000000,0.08333333,0,0,0,27.00000000,2,1.00000000,0,0.00000000,0,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_BAL_IND,00-0038997,IND,Josh Downs,WR,4.00000000,0.00000000,4.00000000,29.00000000,0.13793103,2,0,37,36.00000000,4,0.00000000,0,0.00000000,2,0,4,4,1.00000000,,,unavailable
2026,1,2026_01_DAL_NYG,00-0039062,DAL,Jonathan Mingo,WR,1.00000000,0.00000000,1.00000000,30.00000000,0.03333333,1,0,10,11.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_BAL_IND,00-0039064,BAL,Zay Flowers,WR,6.00000000,0.00000000,6.00000000,24.00000000,0.25000000,5,0,150,91.00000000,6,0.00000000,0,0.00000000,5,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_DEN_KC,00-0039067,KC,Rashee Rice,WR,2.00000000,0.00000000,2.00000000,25.00000000,0.08000000,2,0,19,6.00000000,2,1.00000000,1,0.00000000,2,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_SF_LA,00-0039075,LA,Puka Nacua,WR,9.00000000,0.00000000,9.00000000,27.00000000,0.33333333,5,0,74,115.00000000,9,1.00000000,1,0.00000000,6,0,9,9,1.00000000,,,unavailable
2026,1,2026_01_GB_MIN,00-0039146,GB,Jayden Reed,WR,7.00000000,0.00000000,7.00000000,40.00000000,0.17500000,3,0,20,50.00000000,7,1.00000000,1,0.00000000,3,0,7,7,1.00000000,,,unavailable
2026,1,2026_01_DAL_NYG,00-0039337,NYG,Malik Nabers,WR,9.00000000,0.00000000,9.00000000,29.00000000,0.31034483,6,0,69,103.00000000,9,1.00000000,1,0.00000000,6,0,9,9,1.00000000,,,unavailable
2026,1,2026_01_CHI_CAR,00-0039342,CAR,Xavier Legette,WR,2.00000000,0.00000000,2.00000000,34.00000000,0.05882353,0,0,0,20.00000000,2,0.00000000,0,0.00000000,1,1,2,2,1.00000000,,,unavailable
2026,1,2026_01_DAL_NYG,00-0039410,DAL,Ryan Flournoy,WR,4.00000000,0.00000000,4.00000000,30.00000000,0.13333333,2,0,22,23.00000000,4,0.00000000,0,0.00000000,4,0,4,4,1.00000000,,,unavailable
2026,1,2026_01_NO_DET,00-0039424,NO,Devaughn Vele,WR,9.00000000,0.00000000,9.00000000,53.00000000,0.16981132,7,0,69,63.00000000,9,1.00000000,1,1.00000000,8,1,9,9,1.00000000,,,unavailable
2026,1,2026_01_NYJ_TEN,00-0039451,NYJ,Isaiah Williams,WR,1.00000000,0.00000000,1.00000000,23.00000000,0.04347826,1,0,7,7.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_CHI_CAR,00-0039491,CAR,Jalen Coker,WR,9.00000000,0.00000000,9.00000000,34.00000000,0.26470588,8,0,138,124.00000000,9,1.00000000,1,0.00000000,8,0,9,9,1.00000000,,,unavailable
2026,1,2026_01_ATL_PIT,00-0039739,PIT,Roman Wilson,WR,6.00000000,0.00000000,6.00000000,37.00000000,0.16216216,3,0,26,126.00000000,6,0.00000000,0,1.00000000,3,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_SF_LA,00-0039751,LA,Jordan Whittington,WR,1.00000000,0.00000000,1.00000000,27.00000000,0.03703704,1,0,8,8.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_ARI_LAC,00-0039849,ARI,Marvin Harrison Jr.,WR,3.00000000,0.00000000,3.00000000,37.00000000,0.08108108,1,0,33,71.00000000,3,0.00000000,0,0.00000000,2,1,3,3,1.00000000,,,unavailable
2026,1,2026_01_DEN_KC,00-0039868,DEN,Troy Franklin,WR,2.00000000,1.00000000,1.00000000,27.00000000,0.03703704,0,5,0,31.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,1.00000000,3.00000000,available
2026,1,2026_01_MIA_LV,00-0039880,MIA,Malik Washington,WR,8.00000000,0.00000000,8.00000000,27.00000000,0.29629630,3,0,53,135.00000000,8,0.00000000,0,0.00000000,3,0,8,8,1.00000000,,,unavailable
2026,1,2026_01_NYJ_TEN,00-0039890,NYJ,Adonai Mitchell,WR,3.00000000,0.00000000,3.00000000,23.00000000,0.13043478,3,0,60,59.00000000,3,0.00000000,0,0.00000000,3,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_CLE_JAX,00-0039893,JAX,Brian Thomas Jr.,WR,3.00000000,0.00000000,3.00000000,21.00000000,0.14285714,3,0,40,44.00000000,3,0.00000000,0,0.00000000,3,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_DEN_KC,00-0039894,KC,Xavier Worthy,WR,6.00000000,0.00000000,6.00000000,25.00000000,0.24000000,3,0,18,42.00000000,6,1.00000000,1,0.00000000,3,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_BUF_HOU,00-0039901,BUF,Keon Coleman,WR,2.00000000,0.00000000,2.00000000,29.00000000,0.06896552,1,0,1,,1,1.00000000,1,0.00000000,1,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_ARI_LAC,00-0039915,LAC,Ladd McConkey,WR,7.00000000,0.00000000,7.00000000,27.00000000,0.25925926,5,0,82,97.00000000,7,2.00000000,2,1.00000000,6,0,7,7,1.00000000,,,unavailable
2026,1,2026_01_CHI_CAR,00-0039919,CHI,Rome Odunze,WR,3.00000000,0.00000000,3.00000000,26.00000000,0.11538462,2,0,52,90.00000000,3,0.00000000,0,0.00000000,2,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_BAL_IND,00-0040075,BAL,LaJohntay Wester,WR,2.00000000,0.00000000,2.00000000,24.00000000,0.08333333,2,0,15,11.00000000,2,0.00000000,0,0.00000000,2,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_CHI_CAR,00-0040124,CAR,Tetairoa McMillan,WR,8.00000000,0.00000000,8.00000000,34.00000000,0.23529412,5,0,75,119.00000000,8,1.00000000,1,0.00000000,5,0,8,8,1.00000000,,,unavailable
2026,1,2026_01_TB_CIN,00-0040129,TB,Emeka Egbuka,WR,6.00000000,0.00000000,6.00000000,27.00000000,0.22222222,5,0,63,84.00000000,6,0.00000000,0,0.00000000,5,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_DEN_KC,00-0040134,DEN,Pat Bryant,WR,6.00000000,0.00000000,6.00000000,27.00000000,0.22222222,4,0,42,25.00000000,6,0.00000000,0,0.00000000,5,1,6,6,1.00000000,,,unavailable
2026,1,2026_01_BUF_HOU,00-0040138,HOU,Jaylin Noel,WR,2.00000000,0.00000000,2.00000000,37.00000000,0.05405405,2,0,53,26.00000000,2,0.00000000,0,0.00000000,2,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_WAS_PHI,00-0040164,WAS,Jaylin Lane,WR,1.00000000,0.00000000,1.00000000,30.00000000,0.03333333,1,0,4,4.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_NYJ_TEN,00-0040170,TEN,Elic Ayomanor,WR,3.00000000,0.00000000,3.00000000,28.00000000,0.10714286,1,0,11,41.00000000,3,2.00000000,2,1.00000000,2,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_CHI_CAR,00-0040218,CAR,Jimmy Horn Jr.,WR,1.00000000,0.00000000,1.00000000,34.00000000,0.02941176,0,0,0,3.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_TB_CIN,00-0040237,TB,Tez Johnson,WR,2.00000000,1.00000000,1.00000000,27.00000000,0.03703704,0,-4,0,9.00000000,1,1.00000000,1,1.00000000,0,0,1,1,1.00000000,1.00000000,-4.00000000,available
2026,1,2026_01_CHI_CAR,00-0040277,CHI,Jahdae Walker,WR,1.00000000,0.00000000,1.00000000,26.00000000,0.03846154,1,0,1,1.00000000,1,1.00000000,1,1.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_NYJ_TEN,00-0040582,NYJ,Arian Smith,WR,1.00000000,0.00000000,1.00000000,23.00000000,0.04347826,0,0,0,4.00000000,1,0.00000000,0,0.00000000,1,1,1,1,1.00000000,,,unavailable
2026,1,2026_01_SF_LA,00-0040590,LA,Konata Mumpfield,WR,1.00000000,0.00000000,1.00000000,27.00000000,0.03703704,0,0,0,13.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_GB_MIN,00-0040667,GB,Matthew Golden,WR,12.00000000,0.00000000,12.00000000,40.00000000,0.30000000,6,0,95,137.00000000,12,3.00000000,2,2.00000000,6,0,12,12,1.00000000,,,unavailable
2026,1,2026_01_NO_DET,00-0040669,DET,Isaac TeSlaa,WR,1.00000000,0.00000000,1.00000000,39.00000000,0.02564103,0,0,0,3.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_NYJ_TEN,00-0040705,TEN,Chimere Dike,WR,1.00000000,0.00000000,1.00000000,28.00000000,0.03571429,1,0,7,3.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_ARI_LAC,00-0040727,LAC,Tre Harris,WR,6.00000000,0.00000000,6.00000000,27.00000000,0.22222222,3,0,20,47.00000000,6,0.00000000,0,0.00000000,4,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_MIA_LV,00-0040729,LV,Jack Bech,WR,4.00000000,0.00000000,4.00000000,29.00000000,0.13793103,3,0,23,32.00000000,4,2.00000000,2,0.00000000,3,0,4,4,1.00000000,,,unavailable
2026,1,2026_01_CHI_CAR,00-0040735,CHI,Luther Burden III,WR,6.00000000,1.00000000,5.00000000,26.00000000,0.19230769,5,2,63,36.00000000,5,0.00000000,0,0.00000000,5,0,5,5,1.00000000,1.00000000,2.00000000,available
2026,1,2026_01_TB_CIN,00-0040785,CIN,Dohnte Meyers,WR,2.00000000,1.00000000,1.00000000,34.00000000,0.02941176,1,10,18,2.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,1.00000000,0.00000000,available
2026,1,2026_01_WAS_PHI,00-0040867,PHI,Makai Lemon,WR,4.00000000,0.00000000,4.00000000,22.00000000,0.18181818,3,0,-5,0.00000000,4,0.00000000,0,0.00000000,3,0,4,4,1.00000000,,,unavailable
2026,1,2026_01_BAL_IND,00-0040870,BAL,Ja'Kobi Lane,WR,3.00000000,0.00000000,3.00000000,24.00000000,0.12500000,1,0,11,30.00000000,3,2.00000000,2,1.00000000,1,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_DEN_KC,00-0040890,KC,Cyrus Allen,WR,1.00000000,0.00000000,1.00000000,25.00000000,0.04000000,0,0,0,5.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_MIA_LV,00-0040894,LV,Malik Benson,WR,3.00000000,1.00000000,2.00000000,29.00000000,0.06896552,1,-8,6,31.00000000,2,0.00000000,0,0.00000000,1,0,2,2,1.00000000,1.00000000,-8.00000000,available
2026,1,2026_01_CLE_JAX,00-0041037,CLE,Denzel Boston,WR,4.00000000,0.00000000,4.00000000,22.00000000,0.18181818,2,0,59,114.00000000,4,1.00000000,1,1.00000000,2,0,4,4,1.00000000,,,unavailable
2026,1,2026_01_WAS_PHI,00-0041040,WAS,Antonio Williams,WR,4.00000000,0.00000000,4.00000000,30.00000000,0.13333333,4,0,64,55.00000000,4,2.00000000,2,1.00000000,4,0,4,4,1.00000000,,,unavailable
2026,1,2026_01_DAL_NYG,00-0041042,NYG,Malachi Fields,WR,4.00000000,0.00000000,4.00000000,29.00000000,0.13793103,2,0,25,71.00000000,4,0.00000000,0,0.00000000,2,0,4,4,1.00000000,,,unavailable
2026,1,2026_01_TB_CIN,00-0041048,TB,Ted Hurst III,WR,3.00000000,0.00000000,3.00000000,27.00000000,0.11111111,3,0,36,34.00000000,3,0.00000000,0,0.00000000,3,0,3,3,1.00000000,,,unavailable
2026,1,2026_01_NO_DET,00-0041067,NO,Bryce Lance,WR,5.00000000,0.00000000,5.00000000,53.00000000,0.09433962,3,0,42,,4,1.00000000,1,0.00000000,4,0,5,5,1.00000000,,,unavailable
2026,1,2026_01_NO_DET,00-0041099,NO,Barion Brown,WR,1.00000000,1.00000000,0.00000000,53.00000000,0.00000000,0,3,0,0.00000000,0,0.00000000,0,0.00000000,,,0,0,,1.00000000,3.00000000,available
2026,1,2026_01_CLE_JAX,00-0041100,JAX,Josh Cameron,WR,2.00000000,0.00000000,2.00000000,21.00000000,0.09523810,2,0,20,18.00000000,2,1.00000000,1,1.00000000,2,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_NYJ_TEN,00-0041438,TEN,Carnell Tate,WR,6.00000000,0.00000000,6.00000000,28.00000000,0.21428571,4,0,38,67.00000000,6,0.00000000,0,0.00000000,4,0,6,6,1.00000000,,,unavailable
2026,1,2026_01_NYJ_TEN,00-0041511,NYJ,Omar Cooper Jr.,WR,1.00000000,0.00000000,1.00000000,23.00000000,0.04347826,1,0,30,4.00000000,1,0.00000000,0,0.00000000,1,0,1,1,1.00000000,,,unavailable
2026,1,2026_01_MIA_LV,00-0041523,MIA,Caleb Douglas,WR,7.00000000,0.00000000,7.00000000,27.00000000,0.25925926,5,0,94,97.00000000,7,0.00000000,0,0.00000000,5,0,7,7,1.00000000,,,unavailable
2026,1,2026_01_MIA_LV,00-0041525,MIA,Chris Bell,WR,2.00000000,0.00000000,2.00000000,27.00000000,0.07407407,1,0,25,42.00000000,2,0.00000000,0,0.00000000,1,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_MIA_LV,00-0041529,MIA,Kevin Coleman Jr.,WR,2.00000000,0.00000000,2.00000000,27.00000000,0.07407407,0,0,0,24.00000000,2,0.00000000,0,0.00000000,0,0,2,2,1.00000000,,,unavailable
2026,1,2026_01_CLE_JAX,00-0041547,CLE,KC Concepcion,WR,8.00000000,3.00000000,5.00000000,22.00000000,0.22727273,4,15,43,63.00000000,5,0.00000000,0,0.00000000,4,0,5,5,1.00000000,3.00000000,11.00000000,available
2026,2,2026_02_DET_BUF,00-0033106,DET,Jared Goff,QB,3.00000000,3.00000000,0.00000000,38.00000000,0.00000000,0,7,0,0.00000000,0,0.00000000,0,0.00000000,,,0,0,,,,unavailable
2026,2,2026_02_DET_BUF,00-0034857,BUF,Josh Allen,QB,11.00000000,11.00000000,0.00000000,28.00000000,0.00000000,0,69,0,0.00000000,0,0.00000000,0,0.00000000,,,0,0,,,,unavailable
2026,2,2026_02_DET_BUF,00-0037248,BUF,James Cook,RB,24.00000000,21.00000000,3.00000000,28.00000000,0.10714286,1,135,4,1.00000000,3,1.00000000,1,0.00000000,0,0,3,3,1.00000000,,,unavailable
2026,2,2026_02_DET_BUF,00-0039139,DET,Jahmyr Gibbs,RB,24.00000000,16.00000000,8.00000000,38.00000000,0.21052632,6,52,61,34.00000000,8,2.00000000,1,1.00000000,0,0,8,8,1.00000000,,,unavailable
2026,2,2026_02_DET_BUF,00-0039364,DET,Sione Vaki,RB,2.00000000,1.00000000,1.00000000,38.00000000,0.02631579,1,7,13,1.00000000,1,0.00000000,0,0.00000000,0,0,1,1,1.00000000,,,unavailable
2026,2,2026_02_DET_BUF,00-0035689,BUF,Dawson Knox,TE,2.00000000,0.00000000,2.00000000,28.00000000,0.07142857,2,0,5,3.00000000,2,1.00000000,1,1.00000000,0,0,2,2,1.00000000,,,unavailable
2026,2,2026_02_DET_BUF,00-0038933,BUF,Dalton Kincaid,TE,8.00000000,0.00000000,8.00000000,28.00000000,0.28571429,7,0,95,84.00000000,8,1.00000000,1,1.00000000,0,0,8,8,1.00000000,,,unavailable
2026,2,2026_02_DET_BUF,00-0039065,DET,Sam LaPorta,TE,7.00000000,0.00000000,7.00000000,38.00000000,0.18421053,6,0,52,23.00000000,7,2.00000000,2,1.00000000,0,0,7,7,1.00000000,,,unavailable
2026,2,2026_02_DET_BUF,00-0034827,BUF,DJ Moore,WR,1.00000000,1.00000000,0.00000000,28.00000000,0.00000000,0,-1,0,0.00000000,0,0.00000000,0,0.00000000,,,0,0,,,,unavailable
2026,2,2026_02_DET_BUF,00-0036963,DET,Amon-Ra St. Brown,WR,13.00000000,0.00000000,13.00000000,38.00000000,0.34210526,9,0,142,148.00000000,13,2.00000000,2,1.00000000,0,0,13,13,1.00000000,,,unavailable
2026,2,2026_02_DET_BUF,00-0036988,BUF,Josh Palmer,WR,3.00000000,0.00000000,3.00000000,28.00000000,0.10714286,1,0,43,39.00000000,3,0.00000000,0,0.00000000,0,0,3,3,1.00000000,,,unavailable
2026,2,2026_02_DET_BUF,00-0037240,DET,Jameson Williams,WR,4.00000000,0.00000000,4.00000000,38.00000000,0.10526316,2,0,33,50.00000000,4,0.00000000,0,0.00000000,0,0,4,4,1.00000000,,,unavailable
2026,2,2026_02_DET_BUF,00-0037261,BUF,Khalil Shakir,WR,6.00000000,0.00000000,6.00000000,28.00000000,0.21428571,3,0,38,73.00000000,6,0.00000000,0,0.00000000,0,0,6,6,1.00000000,,,unavailable
2026,2,2026_02_DET_BUF,00-0039901,BUF,Keon Coleman,WR,6.00000000,0.00000000,6.00000000,28.00000000,0.21428571,6,0,63,48.00000000,6,1.00000000,1,0.00000000,0,0,6,6,1.00000000,,,unavailable
2026,2,2026_02_DET_BUF,00-0040669,DET,Isaac TeSlaa,WR,5.00000000,0.00000000,5.00000000,38.00000000,0.13157895,2,0,26,81.00000000,5,1.00000000,1,1.00000000,0,0,5,5,1.00000000,,,unavailable
